Date,Open,High,Low,Close,Adj Close,Volume
2012-03-01,2418.788086,2476.216064,2242.344971,2262.788086,2262.788086,2089000
2012-04-01,2258.031006,2415.750000,2251.393066,2396.315918,2396.315918,1634200
2012-05-01,2421.082031,2453.730957,2309.072021,2372.233887,2372.233887,1991000
2012-06-01,2373.224121,2388.085938,2188.716064,2225.429932,2225.429932,1276200
2012-07-01,2234.320068,2244.832031,2100.251953,2103.635010,2103.635010,1349200
2012-08-01,2101.722900,2176.794922,2032.536987,2047.521973,2047.521973,1364200
2012-09-01,2044.823975,2145.002930,1999.484009,2086.168945,2086.168945,1432200
2012-10-01,2084.849121,2138.027100,2053.092041,2068.879883,2068.879883,1231200
2012-11-01,2070.020020,2123.326904,1959.333984,1980.116943,1980.116943,1245200
2012-12-01,1977.254028,2269.511963,1949.457031,2269.127930,2269.127930,2245000
2013-01-01,2289.510010,2391.821045,2234.947021,2385.422119,2385.422119,2671800
2013-02-01,2377.414063,2444.803955,2289.885986,2365.593018,2365.593018,1826400
2013-03-01,2364.543945,2369.648926,2228.812988,2236.621094,2236.621094,2326200
2013-04-01,2229.459961,2253.420898,2165.783936,2177.912109,2177.912109,1497000
2013-05-01,2170.782959,2334.334961,2161.139893,2300.594971,2300.594971,2295200
2013-06-01,2300.208984,2313.425049,1849.652954,1979.206055,1979.206055,1552200
2013-07-01,1965.987061,2092.867920,1946.365967,1993.798950,1993.798950,2165300
2013-08-01,2000.817993,2198.847900,1997.057983,2098.382080,2098.382080,2489100
2013-09-01,2104.090088,2270.268066,2078.455078,2174.665039,2174.665039,2999100
2013-10-01,2171.904053,2242.983887,2093.197021,2141.614014,2141.614014,2377300
2013-11-01,2139.879883,2234.386963,2078.988037,2220.503906,2220.503906,2187800
2013-12-01,2203.122070,2260.871094,2068.542969,2115.978027,2115.978027,2071300
2014-01-01,2112.125977,2113.110107,1984.823975,2033.083008,2033.083008,1563400
2014-02-01,2022.322998,2177.978027,2014.380981,2056.302002,2056.302002,2051200
2014-03-01,2052.074951,2079.551025,1974.381958,2033.306030,2033.306030,2313100
2014-04-01,2031.005005,2146.669922,1997.640015,2026.358032,2026.358032,2067500
2014-05-01,2022.177979,2061.059082,1991.055054,2039.212036,2039.212036,1512200
2014-06-01,2039.196045,2087.322021,2010.530029,2048.326904,2048.326904,1591200
2014-07-01,2051.225098,2202.125977,2033.004028,2201.562012,2201.562012,2981100
2014-08-01,2194.169922,2248.938965,2180.596924,2217.199951,2217.199951,3343700
2014-09-01,2220.128906,2365.490967,2217.685059,2363.870117,2363.870117,4190900
2014-10-01,2368.575928,2423.595947,2279.835938,2420.177979,2420.177979,3697200
2014-11-01,2425.225098,2683.179932,2401.750000,2682.918945,2682.918945,5691200
2014-12-01,2691.725098,3239.356934,2665.686035,3234.677002,3234.677002,11006600
2015-01-01,3258.626953,3406.785889,3095.065918,3210.363037,3210.363037,7037400
2015-02-01,3148.135986,3324.545898,3049.111084,3310.302979,3310.302979,3615500
2015-03-01,3332.720947,3835.566895,3198.370117,3747.898926,3747.898926,9442300
2015-04-01,3748.340088,4572.391113,3742.212891,4441.654785,4441.654785,12677300
2015-05-01,4441.342773,4986.502930,4099.041992,4611.744141,4611.744141,10665200
2015-06-01,4633.098145,5178.190918,3847.879883,4277.222168,4277.222168,12870600
2015-07-01,4214.149902,4317.053223,3373.540039,3663.726074,3663.726074,13193700
2015-08-01,3614.989990,4006.336914,2850.714111,3205.986084,3205.986084,8719300
2015-09-01,3157.832031,3256.742920,2983.534912,3052.781006,3052.781006,5362500
2015-10-01,3156.074951,3457.517090,3133.126953,3382.561035,3382.561035,5452900
2015-11-01,3337.577881,3678.272949,3302.184082,3445.405029,3445.405029,7066000
2015-12-01,3442.440918,3684.566895,3399.280029,3539.181885,3539.181885,5362400
2016-01-01,3536.589111,3538.688965,2638.302002,2737.600098,2737.600098,4007700
2016-02-01,2730.983887,2933.964111,2638.962891,2687.979004,2687.979004,3013400
2016-03-01,2688.379883,3028.322021,2668.757080,3003.915039,3003.915039,5079500
2016-04-01,2997.087891,3097.165039,2905.049072,2938.323975,2938.323975,3786800
2016-05-01,2940.392090,3004.417969,2780.762939,2916.615967,2916.615967,2853900
2016-06-01,2917.154053,2945.941895,2807.597900,2929.605957,2929.605957,3176100
2016-07-01,2931.802002,3069.047119,2922.520020,2979.339111,2979.339111,4011800
2016-08-01,2971.948975,3140.440918,2931.962891,3085.490967,3085.490967,3956200
2016-09-01,3083.960938,3105.677979,2969.132080,3004.702881,3004.702881,2795700
2016-10-01,3020.457031,3137.033936,3014.620117,3100.491943,3100.491943,2783300
2016-11-01,3101.664063,3301.212891,3094.103027,3250.033936,3250.033936,5200800
2016-12-01,3257.027100,3279.714111,3068.415039,3103.636963,3103.636963,3966100
2017-01-01,3105.309082,3174.577881,3044.291016,3159.166016,3159.166016,2759900
2017-02-01,3160.082031,3264.082031,3132.032959,3241.732910,3241.732910,3398000
2017-03-01,3240.072998,3283.239014,3193.156982,3222.513916,3222.513916,4117600
2017-04-01,3235.659912,3295.187012,3097.333008,3154.657959,3154.657959,3783100
2017-05-01,3147.228027,3154.781006,3016.531006,3117.177979,3117.177979,3228100
2017-06-01,3108.420898,3193.460938,3078.787109,3192.427002,3192.427002,3204600
2017-07-01,3191.998047,3276.946045,3139.503906,3273.028076,3273.028076,4187400
2017-08-01,3274.368896,3376.647949,3200.748047,3360.810059,3360.810059,5059800
2017-09-01,3365.990967,3391.644043,3332.599121,3348.943115,3348.943115,4224500
2017-10-01,3403.246094,3421.103027,3357.275879,3393.342041,3393.342041,2706700
2017-11-01,3393.968018,3450.495117,3300.781006,3317.187988,3317.187988,3976100
2017-12-01,3315.104980,3324.516113,3254.177979,3307.172119,3307.172119,2936700
2018-01-01,3314.031006,3587.031982,3314.031006,3480.833008,3480.833008,4797900
2018-02-01,3478.669922,3495.093018,3062.742920,3259.407959,3259.407959,2888900
2018-03-01,3235.089111,3333.875000,3091.458008,3168.896973,3168.896973,3704100
2018-04-01,3169.779053,3220.844971,3041.625000,3082.231934,3082.231934,2699000
2018-05-01,3087.408936,3219.739990,3041.000000,3095.474121,3095.474121,2979200
2018-06-01,3084.753906,3128.715088,2782.381104,2847.417969,2847.417969,2624100
2018-07-01,2841.580078,2915.297119,2691.020996,2876.400879,2876.400879,3049200
2018-08-01,2882.506104,2897.399902,2653.112061,2725.250000,2725.250000,2821600
2018-09-01,2716.404053,2827.341064,2644.295898,2821.350098,2821.350098,2148400
2018-10-01,2768.208008,2771.937988,2449.197021,2602.782959,2602.782959,2740500
2018-11-01,2617.032959,2703.511963,2555.322021,2588.187988,2588.187988,4052800
2018-12-01,2647.132080,2666.077881,2462.844971,2493.895996,2493.895996,2570900
2019-01-01,2497.881104,2630.318115,2440.906982,2584.572021,2584.572021,3385600
2019-02-01,2597.778076,2997.488037,2590.553955,2940.954102,2940.954102,4421800
2019-03-01,2954.402100,3129.939941,2930.834961,3090.758057,3090.758057,8691900
2019-04-01,3111.662109,3288.452881,3050.025879,3078.339111,3078.339111,7477500
2019-05-01,2984.727051,2986.540039,2833.035889,2898.696045,2898.696045,4465000
2019-06-01,2901.741943,3012.825928,2822.185059,2978.877930,2978.877930,3974800
2019-07-01,3024.624023,3048.483887,2879.689941,2932.510010,2932.510010,3606900
2019-08-01,2920.850098,2927.340088,2733.924072,2886.239990,2886.239990,3659100
2019-09-01,2886.941895,3042.929932,2883.681885,2905.189941,2905.189941,3946600
2019-10-01,2905.760010,3026.379883,2891.540039,2929.060059,2929.060059,2635100
2019-11-01,2924.340088,3008.310059,2858.580078,2871.979980,2871.979980,3044900
2019-12-01,2874.449951,3051.677002,2857.320068,3050.124023,3050.124023,4127700
2020-01-01,3066.335938,3127.168945,2955.345947,2976.528076,2976.528076,3873500
2020-02-01,2716.697998,3058.897949,2685.269043,2880.303955,2880.303955,6536900
2020-03-01,2899.310059,3074.257080,2646.804932,2750.295898,2750.295898,6989500
2020-04-01,2743.541016,2865.590088,2719.904053,2860.082031,2860.082031,4710400
2020-05-01,2831.633057,2914.280029,2802.465088,2852.351074,2852.351074,3703600
2020-06-01,2871.964111,2990.824951,2871.964111,2984.674072,2984.674072,4699800
2020-07-01,2991.180908,3458.791016,2984.983887,3310.007080,3310.007080,10245000
2020-08-01,3332.183105,3456.720947,3263.264893,3395.677979,3395.677979,7359100
2020-09-01,3389.741943,3425.628906,3202.343994,3218.052002,3218.052002,4906000
2020-10-01,3262.611084,3371.090088,3219.422119,3224.532959,3224.532959,3036800
2020-11-01,3228.715088,3456.739990,3209.908936,3391.760010,3391.760010,5680600
2020-12-01,3388.989990,3474.917969,3325.172119,3473.069092,3473.069092,6445100
2021-01-01,3474.678955,3637.100098,3446.547119,3483.069092,3483.069092,6639700
2021-02-01,3477.172119,3731.687012,3465.770996,3509.080078,3509.080078,4840700
2021-03-01,3531.479980,3577.620117,3328.310059,3441.909912,3441.909912,7440600
2021-04-01,3444.810059,3497.120117,3373.090088,3446.860107,3446.860107,5695300
2021-05-01,3446.070068,3626.360107,3384.699951,3615.479980,3615.479980,5801500
2021-06-01,3608.600098,3629.290039,3503.179932,3591.199951,3591.199951,6683700
2021-07-01,3600.550049,3607.699951,3312.719971,3397.360107,3397.360107,7904000
2021-08-01,3385.689941,3544.090088,3367.639893,3543.939941,3543.939941,8942400
2021-09-01,3543.870117,3723.850098,3514.669922,3568.169922,3568.169922,10729100
2021-10-01,3609.090088,3625.020020,3502.800049,3547.340088,3547.340088,5618400
2021-11-01,3530.399902,3602.735107,3448.439941,3563.889893,3563.889893,7151300
2021-12-01,3561.889893,3708.939941,3558.689941,3639.780029,3639.780029,8638600
