Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.3367080999589436,0.3178523778915405,0.3178523778915405,235537,0.0,0.0
1980-03-18,0.0,0.33132074223280816,0.3124650537875693,0.32593345642089844,165974,0.0,0.0
1980-03-19,0.0,0.32862706232118993,0.3232397437095642,0.3232397437095642,42714,0.0,0.0
1980-03-20,0.0,0.32862706232118993,0.3232397437095642,0.3232397437095642,24408,0.0,0.0
1980-03-21,0.0,0.3394016681938406,0.3232397437095642,0.3232397437095642,97632,0.0,0.0
1980-03-24,0.0,0.32593347265722433,0.30977126955986023,0.30977126955986023,153770,0.0,0.0
1980-03-25,0.0,0.3313209075703463,0.3097714087124435,0.32054629921913147,117158,0.0,0.0
1980-03-26,0.0,0.3636447409595098,0.32323979760899196,0.3420954942703247,147668,0.0,0.0
1980-03-27,0.0,0.33670807867396746,0.3043839857446416,0.3124650716781616,202586,0.0,0.0
1980-03-28,0.0,0.3394014835357666,0.3286268835252497,0.3394014835357666,162313,0.0,0.0
1980-03-31,0.0,0.3420954942703247,0.33940172478822933,0.3420954942703247,90310,0.0,0.0
1980-04-01,0.0,0.3420954942703247,0.33940172478822933,0.3420954942703247,73224,0.0,0.0
1980-04-02,0.0,0.3528699409975135,0.34209530784913916,0.3501764237880707,95191,0.0,0.0
1980-04-03,0.0,0.3501764237880707,0.3447891072138835,0.3501764237880707,19526,0.0,0.0
1980-04-07,0.0,0.3555637090116688,0.3501764237880707,0.3501764237880707,103734,0.0,0.0
1980-04-08,0.0,0.35556357567787056,0.35017629247446513,0.35286980867385864,91530,0.0,0.0
1980-04-09,0.0,0.3771129050553806,0.35825718926379346,0.37172558903694153,84208,0.0,0.0
1980-04-10,0.0,0.3932750789658764,0.3771131516910858,0.38250043988227844,157432,0.0,0.0
1980-04-11,0.0,0.38249988836487814,0.37441909313201904,0.37441909313201904,26849,0.0,0.0
1980-04-14,0.0,0.3717256578963374,0.3636445726446678,0.3663383722305298,73224,0.0,0.0
1980-04-15,0.0,0.36633856353506217,0.3582574427127838,0.3582574427127838,150109,0.0,0.0
1980-04-16,0.0,0.36633842519671844,0.35556378960609436,0.35556378960609436,118379,0.0,0.0
1980-04-17,0.0,0.3663383722305298,0.35556373819773135,0.3663383722305298,89089,0.0,0.0
1980-04-18,0.0,0.3771129749127366,0.3663383722305298,0.3663383722305298,54918,0.0,0.0
1980-04-21,0.0,0.36633842519671844,0.35556378960609436,0.35556378960609436,40273,0.0,0.0
1980-04-22,0.0,0.39327502250671387,0.3582573721356921,0.39327502250671387,130583,0.0,0.0
1980-04-23,0.0,0.4202117360719656,0.404049813747406,0.404049813747406,165974,0.0,0.0
1980-04-24,0.0,0.4121306836605072,0.4040498472309566,0.4121306836605072,62240,0.0,0.0
1980-04-25,0.0,0.4040498985473005,0.39596881028661696,0.3986623287200928,62240,0.0,0.0
1980-04-28,0.0,0.41482450737037496,0.398662300636927,0.4013561010360718,118379,0.0,0.0
1980-04-29,0.0,0.4175179250996744,0.4040497728125406,0.4094370901584625,108616,0.0,0.0
1980-04-30,0.0,0.4121305147635602,0.4013559138534142,0.40674319863319397,78106,0.0,0.0
1980-05-01,0.0,0.4121306077537525,0.40674329040783064,0.4094370901584625,70783,0.0,0.0
1980-05-02,0.0,0.41213070697123017,0.4013561010360718,0.4013561010360718,75665,0.0,0.0
1980-05-05,0.0,0.4094372175696818,0.39327504104831473,0.3986623287200928,135464,0.0,0.0
1980-05-06,0.0,0.39596855640411377,0.38788747332476486,0.39596855640411377,102514,0.0,0.0
1980-05-07,0.0,0.436373872416199,0.3986624405750062,0.43098658323287964,429581,0.0,0.0
1980-05-08,0.0,0.4552293649670417,0.4363736432724494,0.44445472955703735,473515,0.0,0.0
1980-05-09,0.0,0.44984205525663,0.43637365102767944,0.43637365102767944,169636,0.0,0.0
1980-05-12,0.0,0.441760968828425,0.4229052467987289,0.43637365102767944,147668,0.0,0.0
1980-05-13,0.0,0.46331011281368906,0.44176090731265366,0.4525355100631714,272149,0.0,0.0
1980-05-14,0.0,0.46869784120212066,0.4552294655862168,0.46331027150154114,235537,0.0,0.0
1980-05-15,0.0,0.4794723202497119,0.4633101181086041,0.4740850031375885,401512,0.0,0.0
1980-05-16,0.0,0.47947239670289354,0.4660039920479384,0.4767785966396332,307541,0.0,0.0
1980-05-19,0.0,0.4740850404416832,0.466003954410553,0.466003954410553,115938,0.0,0.0
1980-05-20,0.0,0.46869766352967945,0.43637357430482465,0.4498419761657715,142787,0.0,0.0
1980-05-21,0.0,0.4471481228868496,0.4363735218261011,0.4417608380317688,114718,0.0,0.0
1980-05-22,0.0,0.4740851600978796,0.44714834616486676,0.46331027150154114,401512,0.0,0.0
1980-05-23,0.0,0.47947256022836154,0.4660041509799675,0.4713914394378662,167195,0.0,0.0
1980-05-27,0.0,0.4956344052171481,0.4686978420407584,0.49294060468673706,341712,0.0,0.0
1980-05-28,0.0,0.5171834338142868,0.49832799679375056,0.5117961168289185,408834,0.0,0.0
1980-05-29,0.0,0.5171836181375367,0.49294060468673706,0.49294060468673706,466193,0.0,0.0
1980-05-30,0.0,0.5198774622169413,0.4848598080219927,0.5171836614608765,317304,0.0,0.0
1980-06-02,0.0,0.5225709808175588,0.506409054098117,0.5171836614608765,218452,0.0,0.0
1980-06-03,0.0,0.5171834064172349,0.511796089717252,0.5144898891448975,194044,0.0,0.0
