Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.255853371748734,0.2507019636894776,0.25241899490356445,57600,0.0,0.0
1980-03-18,0.0,0.25070199606403776,0.24726761877536774,0.24726761877536774,19200,0.0,0.0
1980-03-19,0.24726761877536774,0.24726761877536774,0.24726761877536774,0.24726761877536774,0,0.0,0.0
1980-03-20,0.0,0.24898450076580048,0.24898450076580048,0.24898450076580048,2400,0.0,0.0
1980-03-21,0.0,0.24555058971636964,0.2438332438468933,0.2438332438468933,12000,0.0,0.0
1980-03-24,0.0,0.24726762116880655,0.2438332438468933,0.2438332438468933,9600,0.0,0.0
1980-03-25,0.0,0.24211622774600983,0.24211622774600983,0.24211622774600983,2400,0.0,0.0
1980-03-26,0.0,0.24211622830926613,0.24039919674396515,0.24039919674396515,9600,0.0,0.0
1980-03-27,0.0,0.24383325987456714,0.24039919674396515,0.24039919674396515,28800,0.0,0.0
1980-03-28,0.0,0.24039906373929687,0.23524765747643256,0.23868171870708466,67200,0.0,0.0
1980-03-31,0.0,0.24211632233598956,0.23696491122245789,0.23696491122245789,19200,0.0,0.0
1980-04-01,0.0,0.24211622774600983,0.2403991961847033,0.24211622774600983,14400,0.0,0.0
1980-04-02,0.0,0.24039919674396515,0.24039919674396515,0.24039919674396515,9600,0.0,0.0
1980-04-03,0.0,0.24211622774600983,0.23696481864503088,0.24211622774600983,38400,0.0,0.0
1980-04-07,0.0,0.2386818539905042,0.23524779081344604,0.23524779081344604,28800,0.0,0.0
1980-04-08,0.0,0.23868171870708466,0.23353031244422034,0.23868171870708466,33600,0.0,0.0
1980-04-09,0.0,0.23868171870708466,0.23524765747643256,0.23868171870708466,12000,0.0,0.0
1980-04-10,0.23868171870708466,0.23868171870708466,0.23868171870708466,0.23868171870708466,0,0.0,0.0
1980-04-11,0.0,0.23696491122245789,0.23353053234104268,0.23696491122245789,31200,0.0,0.0
1980-04-14,0.0,0.23868194345457436,0.23696491122245789,0.23696491122245789,48000,0.0,0.0
1980-04-15,0.0,0.24039919674396515,0.23696481919630302,0.24039919674396515,24000,0.0,0.0
1980-04-16,0.0,0.2438332438468933,0.2438332438468933,0.2438332438468933,21600,0.0,0.0
1980-04-17,0.0,0.24211622774600983,0.2403991961847033,0.24211622774600983,36000,0.0,0.0
1980-04-18,0.0,0.24039906373929687,0.23868171870708466,0.23868171870708466,16800,0.0,0.0
1980-04-21,0.0,0.24383312496994897,0.23868171870708466,0.23868171870708466,24000,0.0,0.0
1980-04-22,0.0,0.24211609435462292,0.23868171870708466,0.23868171870708466,36000,0.0,0.0
1980-04-23,0.0,0.24898450076580048,0.24211606472806696,0.24898450076580048,33600,0.0,0.0
1980-04-24,0.0,0.25413602590560913,0.25070196348030066,0.25413602590560913,124800,0.0,0.0
1980-04-25,0.0,0.25413602590560913,0.25413602590560913,0.25413602590560913,24000,0.0,0.0
1980-04-28,0.0,0.2661561369895935,0.2575703537264016,0.2661561369895935,36000,0.0,0.0
1980-04-29,0.0,0.2678732447431469,0.2644388675689697,0.2644388675689697,7200,0.0,0.0
1980-04-30,0.0,0.27817599615960753,0.2592873977875638,0.2730245888233185,64800,0.0,0.0
1980-05-01,0.0,0.2919132709503174,0.27474169862456577,0.2919132709503174,79200,0.0,0.0
1980-05-02,0.0,0.3022160530090332,0.2919132365930094,0.3022160530090332,76800,0.0,0.0
1980-05-05,0.0,0.30221606975962395,0.2987816926249277,0.30049872398376465,31200,0.0,0.0
1980-05-06,0.0,0.2970646189937007,0.2936302423477173,0.2936302423477173,7200,0.0,0.0
1980-05-07,0.0,0.2970646188805885,0.29019586559123717,0.29534727334976196,45600,0.0,0.0
1980-05-08,0.0,0.30049872398376465,0.2919132527725575,0.30049872398376465,74400,0.0,0.0
1980-05-09,0.0,0.2970646917819977,0.2919132827592871,0.2970646917819977,64800,0.0,0.0
1980-05-12,0.0,0.2970646917819977,0.2919132827592871,0.2970646917819977,67200,0.0,0.0
1980-05-13,0.0,0.2970646189937007,0.2936302423477173,0.2936302423477173,7200,0.0,0.0
1980-05-14,0.0,0.29878172331721636,0.29363031429450576,0.2970646917819977,16800,0.0,0.0
1980-05-15,0.0,0.30049872398376465,0.2987816926249277,0.30049872398376465,52800,0.0,0.0
1980-05-16,0.0,0.30049872398376465,0.2970646612660907,0.30049872398376465,40800,0.0,0.0
1980-05-19,0.0,0.2901958525527399,0.288478821516037,0.288478821516037,4800,0.0,0.0
1980-05-20,0.0,0.288478821516037,0.288478821516037,0.288478821516037,12000,0.0,0.0
1980-05-21,0.0,0.2884789114932081,0.2867618799209595,0.2867618799209595,21600,0.0,0.0
1980-05-22,0.0,0.29019588232040405,0.28676181989473953,0.29019588232040405,19200,0.0,0.0
1980-05-23,0.0,0.288478821516037,0.288478821516037,0.288478821516037,4800,0.0,0.0
1980-05-27,0.0,0.29019588232040405,0.28847885110757177,0.29019588232040405,43200,0.0,0.0
1980-05-28,0.0,0.2901958525527399,0.288478821516037,0.288478821516037,9600,0.0,0.0
1980-05-29,0.0,0.2936303024160758,0.2901959250675171,0.2919132709503174,43200,0.0,0.0
1980-05-30,0.2919132709503174,0.2919132709503174,0.2919132709503174,0.2919132709503174,0,0.0,0.0
1980-06-02,0.0,0.29019588232040405,0.29019588232040405,0.29019588232040405,12000,0.0,0.0
1980-06-03,0.0,0.2919132709503174,0.2919132709503174,0.2919132709503174,2400,0.0,0.0
1980-06-04,0.0,0.2970646917819977,0.29363031429450576,0.2970646917819977,38400,0.0,0.0
1980-06-05,0.0,0.2970646917819977,0.2953473458297244,0.2970646917819977,9600,0.0,0.0
1980-06-06,0.0,0.29878172331721636,0.2970646917819977,0.2970646917819977,21600,0.0,0.0
1980-06-09,0.0,0.2987818121910095,0.2987818121910095,0.2987818121910095,33600,0.0,0.0
1980-06-10,0.2987818121910095,0.2987818121910095,0.2987818121910095,0.2987818121910095,0,0.0,0.0
1980-06-11,0.0,0.2970646917819977,0.2970646917819977,0.2970646917819977,31200,0.0,0.0
1980-06-12,0.0,0.2987816499944376,0.29534727334976196,0.29534727334976196,19200,0.0,0.0
1980-06-13,0.0,0.30049884423696593,0.2970647801450531,0.2987818121910095,33600,0.0,0.0
1980-06-16,0.0,0.3022161907000705,0.2987818121910095,0.2987818121910095,67200,0.0,0.0
1980-06-17,0.0,0.31251898407936096,0.3056502276707243,0.31251898407936096,79200,0.0,0.0
1980-06-18,0.0,0.32625576853752136,0.3193873286412341,0.32625576853752136,93600,0.0,0.0
1980-06-19,0.0,0.32625576853752136,0.32453873716770565,0.32625576853752136,52800,0.0,0.0
1980-06-20,0.0,0.32797316263558124,0.32110440731048584,0.32110440731048584,93600,0.0,0.0
1980-06-23,0.0,0.3193874242683864,0.31251898231563263,0.3159530460834503,110400,0.0,0.0
1980-06-24,0.0,0.31767016649246216,0.31767016649246216,0.31767016649246216,2400,0.0,0.0
1980-06-25,0.0,0.3159530460834503,0.3159530460834503,0.3159530460834503,2400,0.0,0.0
1980-06-26,0.3159530460834503,0.3159530460834503,0.3159530460834503,0.3159530460834503,0,0.0,0.0
1980-06-27,0.0,0.3159530460834503,0.3159530460834503,0.3159530460834503,14400,0.0,0.0
1980-06-30,0.0,0.3125187915240531,0.309084415435791,0.309084415435791,14400,0.0,0.0
1980-07-01,0.0,0.3090845096119942,0.30049872398376465,0.30049872398376465,33600,0.0,0.0
1980-07-02,0.0,0.3039330842727022,0.3022160530090332,0.3022160530090332,21600,0.0,0.0
1980-07-03,0.0,0.3039330244064331,0.30221599348097095,0.3039330244064331,7200,0.0,0.0
1980-07-07,0.0,0.3039330842727022,0.3004987073283593,0.3022160530090332,28800,0.0,0.0
1980-07-08,0.0,0.30221606975962395,0.30049872398376465,0.30049872398376465,122400,0.0,0.0
1980-07-09,0.0,0.3056502044200897,0.29706473118806626,0.3056502044200897,19200,0.0,0.0
1980-07-10,0.0,0.3056501155363712,0.2987816760646903,0.3022160530090332,45600,0.0,0.0
1980-07-11,0.0,0.3022160530090332,0.2987816760646903,0.3022160530090332,21600,0.0,0.0
