Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-02-13,1.6319955141489741,1.7084953038747073,1.6319955141489741,1.6702454090118408,18506400,0.0,0.0
1992-02-14,1.6829958160718284,1.8614953723218706,1.6829958160718284,1.8359954357147217,3128000,0.0,0.0
1992-02-18,1.8104952212535974,1.8614950866410227,1.6829955577850344,1.6829955577850342,2584800,0.0,0.0
1992-02-19,1.7084959745407104,1.7594958543777466,1.6574960947036743,1.7594958543777466,2454400,0.0,0.0
1992-02-20,1.7339950010810101,1.8614946335134372,1.7339950010810101,1.8104947805404663,1304000,0.0,0.0
1992-02-21,1.8104952704416564,1.8614951372146609,1.8104952704416564,1.8614951372146606,616800,0.0,0.0
1992-02-24,1.8104955054618217,1.8869953155517578,1.8104955054618217,1.8869953155517578,772800,0.0,0.0
1992-02-25,1.8487451705214097,1.886995070601163,1.8359952038281586,1.8614951372146606,517600,0.0,0.0
1992-02-26,1.88699520111084,1.9124951362609863,1.835995330810547,1.9124951362609863,851200,0.0,0.0
1992-02-27,1.861494483885827,1.9889941060697878,1.861494483885827,1.9634941816329956,555200,0.0,0.0
1992-02-28,1.9889958876150626,2.1164956240006436,1.9379959930608301,2.065495729446411,1108800,0.0,0.0
1992-03-02,2.1164950132369995,2.1292449831962585,2.0144952535629272,2.0909950733184814,873600,0.0,0.0
1992-03-03,2.078245226340958,2.090995197054706,1.9889954313447205,2.014495372772217,512000,0.0,0.0
1992-03-04,2.0144934424987206,2.06549327648603,1.988993525505066,1.988993525505066,163200,0.0,0.0
1992-03-05,2.0654947471618654,2.0654947471618654,1.9124951362609863,1.9124951362609863,707200,0.0,0.0
1992-03-06,1.9507450389862062,1.9889949417114259,1.9124951362609863,1.9124951362609863,765600,0.0,0.0
1992-03-09,1.912495552324781,1.9889953744177724,1.912495552324781,1.9507454633712769,766400,0.0,0.0
1992-03-10,1.912493774524102,1.988993525505066,1.912493774524102,1.988993525505066,93600,0.0,0.0
1992-03-11,2.0399934319174213,2.065493349816389,1.988993596119486,2.0017435550689697,222400,0.0,0.0
1992-03-12,1.988993525505066,2.06549327648603,1.988993525505066,1.988993525505066,89600,0.0,0.0
1992-03-13,1.9889958876150626,2.0909956767235274,1.9889958876150626,2.065495729446411,211200,0.0,0.0
1992-03-16,2.0399951934814453,2.0909950733184814,2.0399951934814453,2.0909950733184814,94400,0.0,0.0
1992-03-17,2.014495372772217,2.090995197054706,2.014495372772217,2.014495372772217,150400,0.0,0.0
1992-03-18,2.014495372772217,2.014495372772217,2.014495372772217,2.014495372772217,52000,0.0,0.0
1992-03-19,2.090993193479685,2.090993193479685,1.988993525505066,1.988993525505066,68800,0.0,0.0
1992-03-20,1.9889958876150626,2.065495729446411,1.9889958876150626,2.065495729446411,124800,0.0,0.0
1992-03-23,1.988994670364092,2.0527444995424284,1.988994670364092,2.0272445678710938,314400,0.0,0.0
1992-03-24,2.0144934424987206,2.052743317989203,1.988993525505066,1.988993525505066,437600,0.0,0.0
1992-03-25,2.0654952556272095,2.0654952556272095,1.9889954313447205,2.014495372772217,79200,0.0,0.0
1992-03-26,1.9634941816329956,1.9762441438513916,1.9634941816329956,1.9634941816329956,47200,0.0,0.0
1992-03-27,2.0399932861328125,2.0399932861328125,1.988993453979492,2.0399932861328125,79200,0.0,0.0
1992-03-30,1.9889954313447205,2.039995314199713,1.9889954313447205,2.014495372772217,46400,0.0,0.0
1992-03-31,1.988993453979492,2.0399932861328125,1.988993453979492,2.0399932861328125,107200,0.0,0.0
1992-04-01,1.988993525505066,2.0399933594923754,1.9634936085114114,1.988993525505066,356000,0.0,0.0
1992-04-02,2.039995314199713,2.039995314199713,1.9889954313447205,2.014495372772217,51200,0.0,0.0
1992-04-03,1.9889954313447205,2.039995314199713,1.9889954313447205,2.014495372772217,116800,0.0,0.0
1992-04-06,1.988993525505066,2.0399933594923754,1.988993525505066,1.988993525505066,71200,0.0,0.0
1992-04-07,1.988993453979492,2.0909931182861325,1.988993453979492,2.0399932861328125,116000,0.0,0.0
1992-04-08,1.988993453979492,2.0399932861328125,1.988993453979492,2.0399932861328125,247200,0.0,0.0
1992-04-09,1.9889954313447205,2.0654952556272095,1.9889954313447205,2.014495372772217,36000,0.0,0.0
1992-04-10,2.014495372772217,2.0654952556272095,2.014495372772217,2.014495372772217,87200,0.0,0.0
1992-04-13,2.014495372772217,2.0654952556272095,2.014495372772217,2.014495372772217,16000,0.0,0.0
1992-04-14,2.0654952556272095,2.0654952556272095,2.014495372772217,2.014495372772217,25600,0.0,0.0
1992-04-15,2.0144934424987206,2.0399933594923754,1.988993525505066,1.988993525505066,84800,0.0,0.0
1992-04-16,2.0144934424987206,2.0399933594923754,1.988993525505066,1.988993525505066,62400,0.0,0.0
1992-04-20,1.9675310442322178,1.9675310442322178,1.9419786930084229,1.9419786930084229,59200,0.005,0.0
1992-04-21,1.9419786930084229,1.9419786930084229,1.9419786930084229,1.9419786930084229,7200,0.0,0.0
1992-04-22,1.9419796134852156,2.018636703491211,1.9419796134852156,2.018636703491211,7200,0.0,0.0
1992-04-23,1.9419786930084229,1.9803072198441154,1.9419786930084229,1.9419786930084229,179200,0.0,0.0
1992-04-24,1.9419792039053778,1.9930839197976247,1.9164268459592546,1.9675315618515015,252800,0.0,0.0
1992-04-27,1.9164259433746338,1.9930829811096191,1.9164259433746338,1.9164259433746338,62400,0.0,0.0
1992-04-28,1.8908733328183491,1.9164256751537323,1.839768648147583,1.839768648147583,99200,0.0,0.0
1992-04-29,1.9164256037098086,1.9164256037098086,1.8397685795614165,1.8653209209442139,552000,0.0,0.0
1992-04-30,1.9164256751537323,1.9164256751537323,1.839768648147583,1.839768648147583,128000,0.0,0.0
1992-05-01,1.8908734321594238,1.8908734321594238,1.8908734321594238,1.8908734321594238,6400,0.0,0.0
1992-05-04,1.8397687448037638,1.8908734321594238,1.8397687448037638,1.8908734321594238,38400,0.0,0.0
1992-05-05,1.839768648147583,1.839768648147583,1.8014401346445084,1.839768648147583,55200,0.0,0.0
1992-05-06,1.7886642217636108,1.8397689138139997,1.7886642217636108,1.7886642217636108,461600,0.0,0.0
1992-05-07,1.7886641270974102,1.7886641270974102,1.73755943775177,1.73755943775177,28800,0.0,0.0
1992-05-08,1.737559954325358,1.83976936340332,1.737559954325358,1.7631123065948486,551200,0.0,0.0
1992-05-11,1.7631116211414337,1.839768648147583,1.7631116211414337,1.839768648147583,135200,0.0,0.0
1992-05-12,1.7631124996803176,1.9164266300873016,1.7631124996803176,1.814217209815979,291200,0.0,0.0
1992-05-13,1.8908737389357775,1.8908737389357775,1.8269928693771365,1.8269928693771362,52800,0.0,0.0
1992-05-14,1.814217209815979,1.8269933873498942,1.814217209815979,1.814217209815979,326400,0.0,0.0
1992-05-15,1.814217209815979,1.814217209815979,1.814217209815979,1.814217209815979,800,0.0,0.0
1992-05-18,1.814217209815979,1.814217209815979,1.814217209815979,1.814217209815979,2400,0.0,0.0
1992-05-19,1.814217209815979,1.814217209815979,1.814217209815979,1.814217209815979,27200,0.0,0.0
1992-05-20,1.7886646588643391,1.83976936340332,1.7631123065948484,1.7631123065948486,62400,0.0,0.0
1992-05-21,1.7631111198396823,1.7631111198396823,1.660901779559121,1.7120064496994019,151200,0.0,0.0
1992-05-22,1.7120077230713586,1.7120077230713586,1.6609030149199746,1.6864553689956665,77600,0.0,0.0
1992-05-26,1.5842449994591195,1.5842449994591195,1.430930967253398,1.5714688301086426,1848800,0.0,0.0
